Date,Product Name,Model,Price (AED),Original Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-20,NZXT H400 Tempered Glass Micro ATX Gaming Case - Black/Red  | CA-H400B-BR,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h400-tempered-glass-micro-atx-gaming-case-black-red-ca-h400b-br.html
2025-05-20,NZXT H400 Tempered Glass Micro ATX PC Gaming Case - White/Black | CA-H400B-W1,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h400-tempered-glass-micro-atx-pc-gaming-case-white-black-ca-h400b-w1.html
2025-05-20,NZXT H400 Tempered Glass Micro-ATX Gaming Case - Matte Black | CA-H400B-B1,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h400-tempered-glass-micro-atx-gaming-case-matte-black-ca-h400b-b1.html
2025-05-20,NZXT H700 - Limited Edition PUBG Tempered Glass  Water-Cooling Ready ATX PC Gaming Case | CA-H700B-PG,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-limited-edition-pubg-tempered-glass-water-cooling-ready-atx-pc-gaming-case-ca-h700b-pg.html
2025-05-20,Corsair Obsidian Series 500D RGB SE Premium Mid-Tower Case | CC-9011139-WW,,1050.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-obsidian-series-500d-rgb-se-premium-mid-tower-case-cc-9011139-ww.html
2025-05-20,Cooler Master H500M RGB Mid-Tower Black Computer Case | MCM-H500M-IHNN-S00,,,,-5%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-mastercase-h500m-mid-tower-computer-case-black-mcm-h500m-ihnn-s00.html
2025-05-20,Cooler Master Cosmos C700M Full Tower Computer Case - Silver / Black | MCC-C700M-MG5N-S00,,2250.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-cosmos-c700m-full-tower-computer-case-silver-black-mcc-c700m-mg5n-s00.html
2025-05-20,Thermaltake Level 20 GT RGB Plus Edition Tempered Glass Full Tower Computer Case - Black | CA-1K9-00F1WN-01,,1181.25,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-level-20-gt-rgb-plus-edition-tempered-glass-full-tower-computer-case-black-ca-1k9-00f1wn-01.html
2025-05-20,Thermaltake Level 20 Tempered Glass Vertical GPU Trio-Chamber Aluminum Full Tower Modular 3x140mm Riing Plus Fan + 2xLumi Plus LED Strips E-ATX Gaming Computer Case | CA-1J9-00F9WN-00,,3727.5,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-level-20-tempered-glass-vertical-gpu-trio-chamber-aluminum-full-tower-modular-3x140mm-riing-plus-fan-2xlumi-plus-led-strips-e-atx-gaming-computer-case-ca-1j9-00f9wn-00.html
2025-05-20,Thermaltake View 28 RGB Riing Edition Gull-Wing Window ATX Mid-Tower Chassis - Black | CA-1H2-00M1WN-01,,420.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-28-rgb-riing-edition-gull-wing-window-atx-mid-tower-chassis-black-ca-1h2-00m1wn-01.html
2025-05-20,Corsair Obsidian Series 1000D Super-Tower Premium Tempered Glass and Aluminum Smart Computer Case | CC-9011148-WW,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/corsair-obsidian-series-1000d-super-tower-premium-tempered-glass-and-aluminum-smart-computer-case-cc-9011148-ww.html
2025-05-20,NZXT H700 Nuka Cola Mid Tower Computer Case Red / Black | CA-H700B-NC,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-nuka-cola-mid-tower-computer-case-red-black-ca-h700b-nc.html
2025-05-20,NZXT H200 SECC Steel / Tempered Glass Mini-ITX Tower Computer Case - Black / Blue | CA-H200B-BL,,,,-5%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h200-secc-steel-tempered-glass-mini-itx-tower-computer-case-black-blue-ca-h200b-bl.html
2025-05-20,NZXT H200 SECC Steel / Tempered Glass Mini-ITX Tower Computer Case - Black / Red  | CA-H200B-BR,,,,-5%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h200-secc-steel-tempered-glass-mini-itx-tower-computer-case-black-red-ca-h200b-br.html
2025-05-20,NZXT H200 SECC Steel / Tempered Glass Mini-ITX Tower Computer Case - Black | CA-H200B-B1,,,,-5%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h200-secc-steel-tempered-glass-mini-itx-tower-computer-case-black-ca-h200b-b1.html
2025-05-20,NZXT H200 SECC Steel / Tempered Glass Mini-ITX Tower Computer Case - White | CA-H200B-W1,,,,-5%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h200-white-secc-steel-tempered-glass-mini-itx-tower-computer-case-ca-h200b-w1.html
2025-05-20,NZXT H700 SECC Steel Tempered Glass ATX Mid Tower Computer Case - Black / Red | CA-H700B-BR,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-secc-steel-tempered-glass-atx-mid-tower-computer-case-black-red-ca-h700b-br.html
2025-05-20,NZXT H700 SECC Steel and Tempered Glass ATX Mid Tower Computer Case - Black / Blue | CA-H700B-BL,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-black-blue-ca-h700b-bl.html
2025-05-20,NZXT H700 SECC Steel Tempered Glass ATX Mid Tower Computer Case - White | CA-H700B-W1,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-secc-steel-tempered-glass-atx-mid-tower-computer-case-white-ca-h700b-w1.html
2025-05-20,NZXT H700 Matte Black SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H700B-B1,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h700-matte-black-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h700b-b1.html
2025-05-20,Aigo T20 Tempered Glass RGB ATX Gaming Case - Black | T20,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/aigo-t20-tempered-glass-rgb-atx-gaming-case-black-t20.html
2025-05-20,ATX Rack Mounted Case - Black,,367.5,,,In Stock,,https://gccgamers.com/computer-parts-compnents/computer-rock-mounted-case-atx-with-cover-black.html
2025-05-20,"Thermaltake View 32 TG RGB 4 Tempered Glass Panels ATX Mid Tower Gaming Computer Case Chassis, 3 RGB Fan Pre-installed, One Button to RGB LED Illumination, Built-in RGB Switch Board | CA-1J2-00M1WN-00",,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-32-tg-rgb-4-tempered-glass-panels-atx-mid-tower-gaming-computer-case-chassis-3-rgb-fan-pre-installed-one-button-to-rgb-led-illumination-built-in-rgb-switch-board-ca-1j2-00m1wn-00.html
2025-05-20,"Thermaltake View 31 RGB Dual Tempered Glass SPCC ATX Mid Tower Gaming Computer Case Chassis, 3 RGB LED Ring Fans Pre-installed | CA-1H8-00M1WN-01",,551.25,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-31-rgb-dual-tempered-glass-spcc-atx-mid-tower-gaming-computer-case-chassis-3-rgb-led-ring-fans-pre-installed-ca-1h8-00m1wn-01.html
2025-05-20,Thermaltake View 37 RGB E-ATX Mid Tower Gaming Computer Case 3 Ring Plus RGB Fans Pre-Installed | CA-1J7-00M1WN-01,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-37-rgb-e-atx-mid-tower-gaming-computer-case-3-ring-plus-rgb-fans-pre-installed-ca-1j7-00m1wn-01.html
2025-05-20,Thermaltake View 28 RGB Gull-Wing Window ATX Mid-Tower Chassis | CA-1H2-00M1WN-00,,367.5,,,In Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-28-rgb-gull-wing-window-atx-mid-tower-chassis-ca-1h2-00m1wn-00.html
2025-05-20,"MSI MAG PYLON 45 Liter Mid-Tower ATX Computer Case (Mystic Light Sync RGB, Triple Tempered Glasses) | MAG-PYLON",,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/msi-mag-pylon-45-liter-mid-tower-atx-computer-case-mystic-light-sync-rgb-triple-tempered-glasses-mag-pylon.html
2025-05-20,MSI MAG BUNKER Double Tempered Glasses 45 Liter Mid-Tower ATX Computer Case | MAG-BUNKER,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/msi-mag-bunker-double-tempered-glasses-45-liter-mid-tower-atx-computer-case-mag-bunker.html
2025-05-20,Fractal Design Core 500 Black Mini ITX Computer Case | FD-CA-CORE-500-BK,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-design-core-500-black-mini-itx-computer-case-fd-ca-core-500-bk.html
2025-05-20,Fractal Design Define Nano S Black ITX Computer Case | FD-CA-DEF-NANO-S-BK,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/fractal-design-define-nano-s-black-itx-computer-case-fd-ca-def-nano-s-bk.html
2025-05-20,DEEPCOOL EARLKASE RGB V2 ATX Mid-Tower Case Full-size Tempered Glass AURA SYN RGB Lighting System | DP-ATX-ERLKBK-GLSRGBV2,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-earlkase-rgb-v2-atx-mid-tower-case-full-size-tempered-glass-aura-syn-rgb-lighting-system-dp-atx-erlkbk-glsrgbv2.html
2025-05-20,DEEPCOOL Gamer Storm BARONKASE LIQUID White ATX Mid Tower with 120mm AIO water cooling system pre-installed SECC /Tempered Glass Computer Case with controllable RGB lighting system | DP-MATX-BNKSWH-LQD,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-gamer-storm-baronkase-liquid-white-atx-mid-tower-with-120mm-aio-water-cooling-system-pre-installed-secc-tempered-glass-computer-case-with-controllable-rgb-lighting-system-dp-matx-bnkswh-lqd.html
2025-05-20,DEEPCOOL Gamer Storm BARONKASE LIQUID Black ATX Mid Tower with 120mm AIO Water Cooling System pre-installed SECC/Tempered Glass Computer Case with Controllable RGB Lighting System | DP-MATX-BNKSBK-LQD,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-gamer-storm-baronkase-liquid-black-atx-mid-tower-with-120mm-aio-water-cooling-system-pre-installed-secc-tempered-glass-computer-case-with-controllable-rgb-lighting-system-dp-matx-bnksbk-lqd.html
2025-05-20,"DEEPCOOL Gamer Storm DUKASE LIQUID-ATX Mid Tower Computer Case 240mm liquid Cooling System Pre-installed, LED Lighting System, Visible Fluid Flow | DP-ATX-DUKBK-LIQUID2",,787.5,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-gamer-storm-dukase-liquid-atx-mid-tower-computer-case-240mm-liquid-cooling-system-pre-installed-led-lighting-system-visible-fluid-flow-dp-atx-dukbk-liquid2.html
2025-05-20,DEEPCOOL GENOME II The Upgraded worldwide first unique gaming case with integrated 360mm liquid cooling system White case with Blue helix | DP-ATXLCS-GEN-WHBL3,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-genome-ii-the-upgraded-worldwide-first-unique-gaming-case-with-integrated-360mm-liquid-cooling-system-white-case-with-blue-helix-dp-atxlcs-gen-whbl3.html
2025-05-20,DEEPCOOL GENOME II The Upgraded worldwide first unique gaming case with integrated 360mm liquid cooling system Black case with Red helix  | DP-ATXLCS-GEN-BKRD3,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-genome-ii-the-upgraded-worldwide-first-unique-gaming-case-with-integrated-360mm-liquid-cooling-system-black-case-with-red-helix-dp-atxlcs-gen-bkrd3.html
2025-05-20,DEEPCOOL GENOME II The Upgraded worldwide first unique gaming case with integrated 360mm liquid cooling system Black case with Green helix | DP-ATXLCS-GEN-BKGN3,,960.75,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-genome-ii-the-upgraded-worldwide-first-unique-gaming-case-with-integrated-360mm-liquid-cooling-system-black-case-with-green-helix-dp-atxlcs-gen-bkgn3.html
2025-05-20,DEEPCOOL GENOME ROG Certified Edition with Built-in 360 Liquid Cooling System ATX Gaming Mid Tower Computer Case | DP-ATXLCS-GEN-ROG2,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-genome-rog-certified-edition-with-built-in-360-liquid-cooling-system-atx-gaming-mid-tower-computer-case-dp-atxlcs-gen-rog2.html
2025-05-20,"DEEPCOOL Gamer Storm NEW ARK 90 EATX Mid-Tower Case with integrated 280mm liquid cooling system, 4 x 140mm RGB Fans, Tempered Glass Side Panel, RGB Lighting System | DP-ATXLCS-NARK90BK",,1233.75,,,In Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-gamer-storm-new-ark-90-eatx-mid-tower-case-with-integrated-280mm-liquid-cooling-system-4-x-140mm-rgb-fans-tempered-glass-side-panel-rgb-lighting-system-new-ark-90.html
2025-05-20,"DEEPCOOL QUADSTELLAR Smart PC Case, Four Cabin Design, Auto-Open Front Panels, Smart Mobile Device APP Control, Customizable RGB Lighting System, E-ATX MB Supported | DP-EATX-QUADSTLR",,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-quadstellar-smart-pc-case-four-cabin-design-auto-open-front-panels-smart-mobile-device-app-control-customizable-rgb-lighting-system-e-atx-mb-supported-dp-eatx-quadstlr.html
2025-05-20,NZXT H500 Matte Black/Black SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500B-B1,,,,-4%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500-matte-black-black-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500b-b1.html
2025-05-20,NZXT H500 Matte White/Black SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500B-W1,,,,-4%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500-matte-white-black-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500b-w1.html
2025-05-20,NZXT H500 Matte Black/Red SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500B-BR,,,,-9%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500-matte-black-red-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500b-br.html
2025-05-20,NZXT H500 Matte Black/Blue SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500B-BL,,,,-4%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500-matte-black-blue-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500b-bl.html
2025-05-20,NZXT H500i Matte Black/Blue SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500W-BL,,,,-7%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500i-matte-black-blue-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500w-bl.html
2025-05-20,NZXT H500i Matte Black/Red SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500W-BR,,,,-7%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500i-matte-black-red-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500w-br.html
2025-05-20,NZXT H500i Matte White/Black SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500W-W1,,,,-7%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500i-matte-white-black-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500w-w1.html
2025-05-20,NZXT H500i Matte Black/Black SECC Steel and Tempered Glass ATX Mid Tower Computer Case | CA-H500W-B1,,,,-7%,Out of Stock,,https://gccgamers.com/computer-parts-compnents/nzxt-h500i-matte-black-black-secc-steel-and-tempered-glass-atx-mid-tower-computer-case-ca-h500w-b1.html
2025-05-20,Corsair Obsidian 500D Black Aluminum / Tempered Glass ATX Mid Tower Computer Case | CC-9011116-WW,,750.75,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-obsidian-500d-black-aluminum-tempered-glass-atx-mid-tower-computer-case-cc-9011116-ww.html
2025-05-20,Corsair 280X Crystal RGB Tempered Glass Micro ATX PC Case - White | CC-9011137-WW,,775.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-280x-crystal-rgb-tempered-glass-micro-atx-pc-case-white-cc-9011137-ww.html
2025-05-20,Corsair Crystal Series 280X RGB Black Steel / Plastic / Tempered Glass Micro-ATX Case Computer Case | CC-9011135-WW,,775.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-crystal-series-280x-rgb-black-steel-plastic-tempered-glass-micro-atx-case-computer-case-cc-9011135-ww.html
2025-05-20,Corsair 2500X RGB Micro ATX Dual Chamber Case - White| CC-9011268-WW,,825.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500x-rgb-micro-atx-dual-chamber-case-white-cc-9011268-ww.html
2025-05-20,Corsair 2500X RGB Micro ATX Dual Chamber Case - Black | CC-9011267-WW,,825.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500x-rgb-micro-atx-dual-chamber-case-black-cc-9011267-ww.html
2025-05-20,Corsair 2500X Mid-Tower ATX Dual Chamber Case - White| CC-9011266-WW,,550.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500x-mid-tower-atx-dual-chamber-case-white-cc-9011266-ww.html
2025-05-20,Corsair 2500X Mid-Tower ATX Dual Chamber Case - Black | CC-9011265-WW,,550.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/corsair-2500x-mid-tower-atx-dual-chamber-case-black-cc-9011265-ww.html
2025-05-20,Asus GR701 ROG Hyperion EVA-02 Edition Tower Case | 90DC00F4-B39000,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/asus-rog-hyperion-eva-02-edition-tower-case-rogxevangelion-02.html
2025-05-20,Cooler Master MasterBox Q500L Compact Mid Tower Case | MCB-Q500L-KANN-S00,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-masterbox-q500l-compact-mid-tower-case-mcb-q500l-kann-s00.html
2025-05-20,Cooler Master MasterBox TD500 Mesh White W/ Controller Mid-Tower Case | MCB-D500D-WGNN-S01,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/cooler-master-masterbox-td500-mesh-white-w-controller-mid-tower-case-mcb-d500d-wgnn-s01.html
2025-05-20,Corsair 5000D AIRFLOW Tempered Glass Mid-Tower ATX PC Case - White | CC-9011211-WW,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/corsair-5000d-airflow-tempered-glass-mid-tower-atx-pc-case-white-cc-9011211-ww.html
2025-05-20,LIAN LI LANCOOL 215 Tempered Glass RGB Mid Tower Case - Black,,350.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/lian-li-lancool-215-tempered-glass-rgb-mid-tower-case-black.html
2025-05-20,Cougar MX350 RGB Mid Tower ATX Gaming Case | CG-GC-MX350-RGB,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/cougar-mx350-rgb-mid-tower-atx-gaming-case-cg-gc-mx350-rgb.html
2025-05-20,Cougar PURITAS RGB Tempered Glass Cover Mid Tower Gaming Case with 3 x Vortex RGB Fans and A Core Box | CG-GC-PURITAS-RGB,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/cougar-puritas-rgb-tempered-glass-cover-mid-tower-gaming-case-with-3-x-vortex-rgb-fans-and-a-core-box.html
2025-05-20,"AeroCool Cylon Mini WG Micro Tower ATX PC Case, RGB, Glass Window, 8 cm Fan - White | Cylon Mini WG",,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/aerocool-micro-tower-atx-pc-case-rgb-glass-window-8-cm-fan-white-cylon-mini-white.html
2025-05-20,AeroCool Cylon WG RGB Front with Built in Card Reader and Side Window Panel Mid Tower with 7 Expansion Slots - White | Cylon WG,,210.0,,,In Stock,,https://gccgamers.com/computer-parts-compnents/aerocool-rgb-front-with-built-in-card-reader-and-side-window-panel-mid-tower-with-7-expansion-slots-white-cylon-wg.html
2025-05-20,Thermaltake View 71 RGB Tempered Glass E-ATX Gaming Full Tower Case | CA-1I7-00F1WN-01,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/thermaltake-view-71-rgb-4-sided-tempered-glass-vertical-gpu-modular-e-atx-gaming-full-tower-computer-case-with-3-rgb-led-riing-fan-pre-installed-ca-1i7-00f1wn-01.html
2025-05-20,Deepcool EARLKASE RGB WH White Steel / Plastic / Tempered Glass ATX Mid Tower Computer Case| DP-ATX-ERLKWH-GLSRGB,,,,,Out of Stock,,https://gccgamers.com/computer-parts-compnents/deepcool-earlkase-rgb-wh-white-steel-plastic-tempered-glass-atx-mid-tower-computer-case-dp-atx-erlkwh-glsrgb.html
